name,success
William Mclaughlin,True
Ryan Romero,False
Shelly Green,False
Joseph Carter,False
Donald Clarke,True
Elizabeth Duffy,True
Christopher Miller,False
Kevin Dunn,True
Christopher Nicholson,True
John Peterson,True
Kaitlyn Ramirez,False
Benjamin Espinoza,True
Alexis Walsh,True
Leon Frazier,True
Stacy Sexton,True
Zachary Green,False
Joshua Valdez,False
Amanda Anderson,True
Renee Johnson,True
Katrina Cook,True
James Jackson,True
Anna Johnson,True
Stephanie Blackburn,True
Donald Gordon,False
Mr. Anthony Fitzgerald,True
Ashley Roberson,True
Michael Moore,False
Sarah Smith,False
John Cobb,True
Justin Glenn,False
Christopher Rodriguez,False
Natalie Oneill,False
Jerry Navarro,True
Lori Ellis,True
Beth Watts,True
Courtney Weaver,False
Stephen Baker Jr.,True
Katie Wells,True
Justin Rose,False
Barbara Johnson,False
Jason Garcia,True
Matthew Harris,True
Gary Harris,True
Ms. Veronica Freeman,False
Javier Robinson,True
Melissa Burke,True
Erik Kline,False
John Lindsey,False
Justin Thompson,True
Sheena Carter,True
John Lane,True
Terri Garcia,False
Rachel Barrett,False
Melanie Buck,True
Marcus Miller,True
Susan Bowers,True
Daniel Sherman,False
James Fernandez,False
Adam Khan,True
Matthew Jones,True
Stephanie Stewart,False
Richard Thomas,False
Ashley Rice,True
John Guerrero,False
Kathryn Wilson,True
Jennifer Beasley,False
Karen Martinez,True
Philip Bruce,False
Christina Porter,True
William Robertson,True
Kevin Lynch,False
Shelia Schmidt,False
Debbie Mills,False
Kayla Rivera,True
John Warner,False
Hayley Guzman,False
Lindsey Brown,True
Michelle Dalton,True
Mary Ward,True
Shawna Wood,True
Lauren Chang,False
Andrew Waller,True
Beth Rosales,True
Lisa Phillips,False
Emily Spencer,True
Bobby Diaz,False
Jeanette Martin,True
Ashley Lee,True
Alicia Chen,False
Terry Sullivan,False
Brett Robles,False
Kristine Brown,False
Tyler Wilson,False
Jennifer Clayton,True
Mark Reilly,True
Kayla Miles,False
Melissa Reese,True
Regina Rowe,True
John Perry,True
Steven Miranda DVM,True
Miranda Sanchez,True
Douglas Cole,True
Aaron Ford,True
Eric Jordan,False
Joshua Stevens,False
Linda Baker,False
Brittney Perkins,True
Joseph Bennett,False
Jerry Duran,False
Joshua Walter,True
Samantha Parrish,True
Jeffrey Greer,False
Jessica Shea,True
Sarah Crawford,False
Jamie Crawford,True
Michelle Roman,False
Yvonne Paul,True
Philip Jordan,True
Denise Miller,True
Tracy Smith,False
Susan Kaufman,True
Ann Powell,True
Meghan Carr,False
Dr. David Glover,True
Angela James,False
Jessica Elliott,True
Christine Sims,False
Kyle Larson,False
John Hardin,False
Hunter Sanchez,True
Sheryl Bell,False
Stephen Newton,True
Donna Grant,False
Jared Ware,True
Jennifer Smith,False
Dana Johnson,False
Jesse Yang,False
Isabella Lewis,False
Gary Smith,False
Andrew Henderson,True
Theresa Anderson,True
Tyler Lang,True
Jennifer Pham,True
James Cortez,False
Derrick Rodriguez,False
Marie Davis,False
Richard Coleman,False
Shane Wilson,False
Robert Hill,True
Erin Mayo,True
Anne Benitez,False
Christine Franklin,True
Parker Armstrong,False
Melanie Green,True
David Johnson,True
Anna Marshall,True
Kimberly Turner,False
Kyle Smith,False
Miranda Underwood,True
Jeffrey Francis,False
Jason Cherry,True
Kirk Cox,False
Monica Ball,False
Zoe Farmer,False
Alexander Williams,False
Andrea Tucker,False
Christopher Curry,False
Timothy Nichols,True
Melissa Valencia,True
Nathan Carroll,True
Anthony Manning,False
April Rogers,True
Jessica Moore,False
Samantha Weeks,False
Cory Baker,True
Brittany Jones,False
Anthony Johnson,True
Christopher Wright,False
Christopher Fisher,True
Rachel Williams,True
Teresa Schneider,True
Ashlee Mason,True
Christopher Andersen,True
Katie Burns,False
Eugene Pearson,True
Karina Reynolds,False
Keith Hunter,False
Amy Perez,True
Danielle Perry,False
Willie Harrell,False
Gabriella Barber,False
Sean Bowen,False
Kevin Brown,False
Ashley Wilson,True
Ashley George,False
Paula Gibson,True
Holly Jennings,True
Antonio Miller,True
James Kennedy,True
Donna Brown,False
James Giles,True
Amanda Bennett,True
Kathleen Johnson,False
Kelly Ramirez,False
Christina Hull,True
Robert Walker,True
Lisa Thompson,True
Colin Garcia,False
Alison Cardenas,True
Isabel Rogers,False
Martha Rivera,True
Angela Brewer,False
James Weaver,True
David Hurley,True
Nicole Davis,True
Kerri Garza,True
Lindsey Thomas,True
Audrey Obrien,False
Dr. Paul Calhoun,True
Monica Smith,True
Jodi Yang,True
Jennifer Price,True
Ronald Roberts,False
Terry Douglas,True
Erika Mckinney,True
Darren Whitney,True
Cheryl Phelps,True
Eduardo Clark,True
Cory Baker,True
Jennifer Obrien,False
Jennifer French,True
Erin Jones,False
Curtis Roberts,False
Laura Leon,True
Alexandra Smith,False
Joshua Gregory,True
Elizabeth Hardin,True
Jenna Miller,False
Victor Howe,True
Stephen Poole,False
Deborah Fitzgerald,True
Karen Mitchell,True
Linda Owens,True
Kristen Bartlett,True
Maria Barrett,True
Jill Cooper,False
Deborah Taylor,True
Oscar Guzman,False
John Spencer,True
Kirsten Johnson,False
Beth Murphy,True
Steven Smith,False
Tracy Thomas,False
Sean Caldwell,False
Dylan Contreras,True
Carl Holden,True
Joseph Rodriguez MD,False
David Weiss,True
Brandon Martin,True
Morgan Richardson,False
Deborah Daniels,False
Alexandra Ali,False
Travis Dodson,True
Richard Clark,False
Miguel Sweeney,False
Morgan Wright,True
Dr. Cindy Kidd,False
Regina Morris,True
Regina Jackson,False
Daniel Ayala,True
Kathryn Anderson,True
Kristin Phelps,False
Charles Stanton,False
Jillian Smith,True
Anthony Cruz,False
Lindsey Becker,True
Katherine Carr,False
Amanda Scott,True
Brandon Moore,True
Cynthia Wilson,True
Joshua Sexton,False
Jeremy Alexander,False
Bailey Coleman,False
Rachel Garcia,False
Richard Lee,True
Tanya Nguyen,True
Aimee Patel,True
Jack Smith,True
Tony Wright,False
Michelle Vincent,True
Joseph Benson,False
James Townsend,False
Jennifer Austin,False
Tiffany Graham,False
Matthew Dennis,False
Lauren Buckley,True
Teresa Sullivan,True
Caroline Lee,True
Kathy Walker,False
Adam George,False
Jacqueline Weber,True
Krista Baxter,True
Aaron Smith,True
Michael Hahn,False
Emily Rodriguez,True
Pamela Bauer,False
Katherine Sanders,True
Annette Riley,False
Dustin Owens,True
Cameron Carroll,True
Julie Hensley,True
Jason Parks,True
Nicholas Barnes,False
Jacob Owens,True
Joshua Kelly,False
April Robertson,False
Ashley Parsons,True
Ashlee Larson,True
Marie Abbott,False
Mary Johnson,False
Amanda Allen,False
Patrick Steele,True
Chad Sherman,True
Rachel Austin,True
Amber Turner,False
Jeffrey Wood,True
Virginia Parker,False
James Dennis,False
Wesley Rhodes,True
Leah Campbell,False
Brandi White,True
Noah Stanley,True
Tiffany Garcia,True
Garrett Baker,True
Anthony Johnson,True
Amy Ward,False
Chelsey Robles,True
Lonnie Davis,True
Matthew Williams,True
Daniel Little,True
Nicole Bush,True
Sabrina Thompson,False
Eric Reynolds,False
Martha Zavala,True
Joseph Smith,True
Zachary Mccormick,False
Reginald Kim,True
Michael Mullins,True
Mrs. Amanda Gibbs MD,True
Allen Lopez,False
Michelle Orr,True
Brianna Gonzalez,True
Benjamin Hammond,False
Angela Garcia,True
Brittany Miller,True
Christopher Johnson,False
Makayla Hendrix,True
Aaron Lawson,False
Jennifer Richardson,False
Denise Bryan,True
Michelle Baker,False
Ashley Hamilton,False
Michele Sanchez,False
Linda Sanchez,True
Renee Brown,False
Steven Young,False
Jennifer Jones,True
James Jones,True
Brian Stephens,False
Ashley Hernandez,True
Amber Perez,True
Andrea Perez,False
Mr. David Ryan,False
Dalton Hunt,True
Gregory Mcbride,False
Victoria Porter,True
Chelsea Fuentes,True
Christopher Hanna,False
Curtis Cook,False
Shawn Rogers,False
Randy Taylor,False
Keith Guerrero,False
Annette Smith,False
Melissa Macdonald,True
Jonathan Arnold,True
Cathy Dunn,True
Rebecca Pope,True
Anna Taylor,False
William Jackson,True
Jonathan Hernandez,False
Shannon Brown,True
Sheila Price,True
Anthony Francis,False
Dawn Paul,True
Kevin Bates,False
Nicole Harvey,False
Lisa Yang,False
Kyle Decker,False
Robin Abbott,False
Matthew Lee,True
Christine Osborn,True
Kim Lyons,False
Joshua Gibson,True
Patricia Flowers,False
Nathaniel Smith,False
Rebecca Wiggins,True
Bruce Jones,False
Tony Jones,True
Patrick Carson,False
Bradley Reed,True
Brandi Solis,True
Eugene Grant,True
Devin Lucas,False
Kevin Bolton,False
David Smith,False
Maureen Martinez,False
Steven Brown,True
Richard Stevens,True
Michael Marshall,True
Phillip Flores,True
Karl Weaver,True
Ashley Moyer,False
Christopher Mejia,False
Stephanie Clark,False
Christopher Hayes,False
Kathleen Carr,True
Paul Wilson,True
Amber King DVM,False
Nathan Jones,False
Julie Mendez,False
Mr. Isaac Murphy,True
Ian Espinoza,True
Jennifer Lopez,True
Scott Barr,True
Roger Lee,True
Courtney Miles,True
Amy Lawson,True
Darren Butler,False
Robin Hester,True
Paul Bennett,True
Dana Nelson,False
Amy Thomas,True
Nancy Gomez,True
Michele Harvey,True
Susan Flowers,False
George Jones,False
Thomas Edwards,False
Sabrina Adams,True
Jennifer Frazier,False
Peter Mercado,True
Erin Lopez,False
Bradley Tate,True
Carl Allison,True
Angela Ayers,True
David Ford,True
Nicole Brown,True
Andrew Coleman,True
Christy Stevens,True
Thomas Nunez,True
Justin Alexander,False
Dr. Olivia Vargas,True
Daniel Sweeney,True
Justin Bond,False
Cody Erickson,False
Robert Norris,True
Darrell Hanson,True
Marcus Wilson,False
James Velazquez,True
Sharon Gomez,False
Matthew Hardy,True
Eddie Huff,False
Christopher Petty,False
Laura Campbell,True
Bob Ortiz,False
Wendy Sanchez,True
William Watson,False
Adam Deleon,True
Christian Gonzales,True
Kevin Snyder,True
Amy Lee,True
Tyler Smith,True
Amber Cole,True
Anne Parker,False
Martha Perez,False
Timothy Galloway,False
Tanner Duke,True
Jennifer Chaney,False
Richard Williams,True
Brandy Wong,True
Melissa Dudley,False
Tracy Schwartz,True
Albert Mason,False
Tracey Bell,True
Richard Scott,False
Monica Massey,True
Katherine Wyatt,False
Marie Myers,False
Nathan Reeves,True
Kevin Jensen,False
Jessica Soto,True
Matthew Johnson,False
Richard Ross,True
Mary Morris,False
Destiny Brown,True
Felicia Henderson,True
Madeline Mcgee,False
Amy Travis,True
Deborah Smith,False
Bruce Nelson,True
Robert White,True
Carrie Fowler,False
Benjamin Payne,True
Victoria Nguyen,True
Joe Perez,True
Michele Robinson,False
Debra Wiggins,True
Adam Weiss,False
Heather Johnson,True
Crystal Tanner,False
Kevin Diaz,False
Derrick Bradford,True
Angel Glass,False
Mr. Jason Green,False
Sarah Porter,False
Holly Hudson,False
Bradley Jones,True
Karen Henson,True
Eric Wood,True
Kevin Rodriguez,False
Brittany Anderson,True
Brenda Ayala,False
David Fisher,False
Jamie Parks,False
Lisa Weaver,False
George Osborne,False
Jonathan Osborn,False
Marc Lucas,False
Jordan Reyes,False
Mary Gonzalez,True
Jared Christian,True
Judy Chang,True
Michael Mitchell,True
Daniel Mccoy,True
Daniel Perkins,True
Amanda Wilson,False
Robert Wilson,False
Brittney Johnson,False
Elizabeth Murphy,False
Charles White,True
Andrew Simpson,False
Jeffrey Macias,True
Marie Phillips,False
Savannah Morales,True
James Romero,True
James Pace,True
Kelly Peters,False
Marcus Mayer,True
Yesenia Stanton,False
Leroy Watkins,False
Barbara Miller,True
Dr. Jason Franco,False
Derek Barron,False
Brandon Ingram DDS,False
Jesus Freeman,True
Raymond Young,False
Robert Ford,False
Jane Oconnor,False
Meghan Huynh,False
Casey Young,True
Crystal Taylor,True
Brent Frederick,True
Melissa Barrett,False
Patrick Roth,False
Lisa Martin,True
Jose Day,True
Victor Fox,True
Robert Lopez,False
Kevin West,False
David Schmitt,True
Paul Weber,False
Bonnie Morgan,True
Jean Mitchell,True
Brandy Castillo,True
Julian Garcia,True
James Lawson,False
Michael Welch,True
Rebecca Murray,False
Ashley Davies,True
Ashley Crawford,True
Joseph Robinson,False
Nicole Frederick,False
Anthony Russell,False
Tanya West,False
Angie Walker,True
Joseph Galloway,True
Amber Barron,True
David Ferguson,False
Chelsea Huang,False
David Clark,True
Sandra Parker,False
James Graham,True
Stephanie House,True
Colton Mccoy,False
Mary Hughes,False
Brian Stokes,False
Sandra Black,False
Denise Reeves,True
Terry Flores,False
Grant Newman,False
Barry Davis,False
Travis Frazier,True
Christina Hernandez,False
Michelle Martin,False
Erica Washington,False
Crystal Martin,False
Carrie Gonzalez,True
Andrea Pace,True
Charlotte Murray,True
Matthew Matthews,False
Kevin Fernandez,False
Terry Gamble,False
Cassandra Vasquez,False
Michael Johns,False
Danielle Black,True
Jennifer Nguyen,True
Michelle Chavez,True
Michael Harris,False
Michelle Ramos,False
Jocelyn Peters,False
Heather Jones,False
Mitchell David,True
Jonathan Little,True
Ian Phillips,True
Kent Russo,False
Andrew Romero,False
Henry Young,True
Jennifer Daniels,False
Henry Brown,True
Ricardo Buchanan,False
Michael Kim,True
Patricia Hunt,True
Cody Adams,False
Mary Hill,True
Ricardo Obrien,True
Kimberly Flores,False
Sarah Lynch,True
Laura Rose,True
Carolyn Smith,True
William Hart,False
Sandra Frost MD,False
Sara Gilmore,False
Stephanie Curry,True
Charles Wilson,False
Traci Combs,True
Miss Carol Burton,False
Nancy Hall,False
Carrie Baker,False
Katherine Carter,True
Jason Decker,True
Jamie Todd,True
Katherine Sanchez,False
Margaret Dominguez DDS,True
Brenda Moss,False
Nathan Torres,False
Ricky Shepherd,True
Nicholas Higgins,True
Julian Hernandez,True
Teresa Young,False
Susan Cabrera,False
Amy Watson,False
Matthew Gamble,True
Shelley Garza,True
Tammy Jones,False
Kathryn Robinson,False
Gregory Rose,False
Terri Cisneros,False
Leroy Rodriguez,True
Nicholas Perez,False
Noah Thomas,False
Kim Stewart,True
Patricia Harris,True
Abigail Mitchell,False
Joe Sanchez,False
Sydney Kelly,False
Joshua Smith,True
Robert Rodriguez,True
Tara Brown,False
Robert Rogers,False
Donald Thomas,True
Rhonda Rangel,True
Michelle Nguyen,True
Shannon Cardenas,False
Christine Hamilton,False
Kimberly Ayala,True
Tammy Branch,True
Carl Valdez,False
Kimberly Turner,False
Austin Gutierrez,False
Joseph Butler,True
Alexis Gay,True
Erika Tucker,True
Melissa Bruce,True
Kevin Johnson,True
Jesus Nguyen,True
Becky Hernandez,True
Christine Patel,True
Jennifer Smith,False
Kendra Bell,False
Sheena Leon,True
Stacy Scott,True
Alexis Smith,False
Kyle Watson,True
Andrew Santana,False
Stephanie Rodriguez,False
Carl Mcdonald,True
Cheryl Ross,True
Nathaniel Obrien,True
Desiree Reid,True
Terry Barrett,False
Christopher Mueller,False
William Hayes,True
Erin Nguyen,False
Mr. Mitchell Fischer,False
Tracy Wright,True
Larry Morrison,False
David Alexander,False
Brent Downs,False
Natalie Kennedy,True
John Perez MD,True
Teresa Hamilton,True
Laura Cobb,True
Thomas Scott,False
Daniel Nelson,False
Deborah Boyd,False
Andrew Thompson,False
Cassidy Hoffman,True
Jessica Baker,True
Eric Meyers,False
Mr. Alexander Rivas,True
Amanda Jones,False
Donna Carr,False
Mike Hart,True
Amanda Cortez,False
John Tran Jr.,True
Tiffany Haynes,False
Barbara Jones,False
Benjamin Clark,False
Jake Sullivan,True
Eric Lloyd,True
Lindsay Kirk,False
Sandra Mahoney,True
Sandra Hale,False
Angela Carr,False
Michael Rhodes,True
Kathryn Fernandez,False
Victoria Dean,True
Jessica Mejia,True
Suzanne Williams,False
Dennis Gallegos,True
Lisa Mitchell,False
Jeffrey Holmes,False
Mike Williams,True
Rachel Bernard,True
Joshua York,False
Connor Phillips,False
Susan Carr MD,False
Victoria Jones,True
James Thomas,False
Julian Evans,True
Melissa Rodriguez,False
Marcus Jones PhD,True
Tara Garcia,False
Vicki Davis,False
Scott Craig,True
Cameron Hampton,True
Amanda Harper,True
Anne Stone,True
Benjamin Reyes,False
William Neal,True
Kelly King,False
Sandy Young,False
Miguel Nguyen,True
Stephanie Reyes,False
Justin Williams,False
Rita Perry,False
John Patterson,True
Mr. Mario Walker Jr.,False
Nicole Perry,False
Michael Coffey,True
Henry Heath,False
Antonio Strong,True
Jeffrey Santiago,False
Christopher Ramirez,True
Justin Todd,False
Richard Dunn,True
Sean Chen,True
William Miller,False
Kari Sanders,False
Sharon Shepard,False
Isabel Schultz,False
Mindy Bright,False
Amy Wells,False
Chris Silva,True
Laura Barnes,True
Gary Gordon,False
Matthew Cruz,False
Pamela Miles,True
Melissa Smith,True
Shannon Nelson,True
Jennifer Hughes,False
Taylor Valdez,False
Martha Mack,False
Emily Valenzuela,True
Yesenia Carr,True
Bradley Travis,True
Audrey Pham,True
Andrea Smith,False
Krista Potter,False
Vanessa Hutchinson,True
Lauren Johnston,True
Daniel Rogers,False
Christopher Thompson,False
Angela Vasquez,False
Anthony Reed,True
Mrs. Vanessa Whitehead,True
Cody Quinn,True
Paul Frank,False
Tina Woodard,False
Isaac Mitchell,False
Timothy Johnson,True
Jacob Sullivan,True
Jessica Lawrence,False
Robert Perez,True
George Smith,True
Christopher Spears,True
Jennifer Rodriguez,True
Mrs. Tina Cole,False
Amanda Lee,True
Deborah Tate,False
Cody Shaw,True
Casey Wallace,False
Sierra Carrillo,True
Autumn Lewis,False
Alexander Garcia,True
Jose Smith,True
Patricia Wong,False
Christine Hubbard,True
Christine Wilson,False
Dr. Julie Romero,True
Matthew Wheeler,True
Jason Willis,False
Shirley Coleman,False
Angel Rubio,True
Steven Jones,True
Brittany Anderson,True
Anthony Fields,True
Johnny Roberts,False
Joshua Mullins,False
Heather Decker,False
Emily Hernandez,True
John Hanson,False
Jasmine Stafford,False
James Weaver,True
Cheryl Paul,True
Devin Bailey,True
Troy Johnson PhD,False
Dr. Mary Smith PhD,False
Amanda Rivera,False
Donald Thomas MD,True
Andrew Chapman,False
William Stark,False
Heather Berry,False
Hunter Williams,True
Samantha Smith,True
Elizabeth Scott,True
Danielle Carter,False
Adrienne Smith,False
Keith Jones,True
Rebecca Herrera,True
Joseph Fitzgerald,False
Joseph Mcintyre,False
Joshua French,False
Keith Watts,False
Michael Arroyo,False
Mary Richardson,False
Mary Johnson,True
Jamie King,False
Ricky Fitzpatrick,False
Phillip Evans,False
Joshua Coleman,True
Mr. Stephen Stewart,False
Dana Miller,False
Jeffrey Hawkins,False
Jay Pierce,True
Angela Roy,True
Brian Patel,True
Isaac White,True
Heidi Smith,True
Ashley Gross,False
James Thomas,False
Kevin Foster,False
Christina Davidson,True
Jeremy Bennett,True
Karen Lewis,True
Tamara Chapman,False
Brian Dudley,False
Anthony Campbell,False
Samantha Hebert,False
Melissa Wallace,False
Patricia Watson,True
Bradley Castillo,True
Cynthia Huynh,False
Cory Brown,False
Megan Gordon,True
Gabrielle Riddle,True
Betty Willis,True
Anthony Gardner,True
Timothy Wilkerson,False
Nathan Lopez,True
Danielle Austin,False
Paul Cook,True
Zachary Young,True
Brooke Fuentes,False
Jessica Cruz,True
Robert Cunningham,False
Gabrielle Gutierrez,False
Robert Sanchez,True
Nicole Roman,True
Linda Vargas,True
Alejandro Harper,False
Lisa Wilson,False
Jennifer Smith,False
Olivia Gregory,False
Gregory Atkinson,True
Randy Evans,True
Paula Carpenter,True
Alexander Smith,False
Christina Howell,False
Maria Sutton,True
Theresa Roth,False
Nathan Franklin,True
Breanna Taylor,False
Jason Garcia,True
David Warren,True
Jennifer Brown,False
Holly Patterson,False
Amanda Blair,True
Patrick Miller,False
Sarah Hudson,False
Don Price,True
Diana Gomez,True
Elizabeth Pierce,False
Stephanie House MD,False
Brian Sherman,False
Brooke Carlson,False
Kathleen Williams,True
Shannon Swanson,False
Dr. David Wright,False
Christopher Marshall,False
Kimberly Wall,True
Stacey Zavala,False
Mary Watson,False
Karen Browning,False
Jamie Lara,False
Stephen Alexander,False
Mr. Jason Johnson DDS,True
Sara Page,False
Roger Johnson,False
Mike Sawyer,False
Mary Smith,False
David Buck,False
Kimberly Baker,True
Tanya Owen,False
Joseph Suarez,False
Shawn Chen,True
Daniel Chen,True
Stephanie Lopez,False
James Ramirez,True
Robert Mckinney,False
Troy Porter,True
Shane Wright,False
Tonya Blackburn,False
Tracey Gardner,True
Joseph Turner,True
Leah Williams,True
Thomas Barber,False
Lori Morse,True
Kevin Mann,True
David Vargas,False
Terry Sanford,True
Sarah Moore,False
Brittany Anthony,False
Dylan Miles,False
Raymond Fernandez,True
Cynthia Scott,False
David Robbins,False
Brian Wilkins,False
Travis Flores,True
Amanda Herrera,True
Adrian Hampton,False
Edward Cabrera,True
Lisa Walton,True
Darrell Wilkerson,False
Herbert Wilcox,False
Robert Miller,True
Joseph Hughes,True
Gina Walker,False
Jordan Ortiz,False
Brendan Prince,True
Kyle Martin,True
Carol Bryant,False
Mark Williams,False
Charles Vaughan,False
Julia Pugh,True
Tommy Butler,True
Kelsey Chavez,False
Benjamin Morales,True
Larry Morrow,True
Henry Perry,True
Robin Wagner,True
Taylor Jensen,False
Kimberly Kerr,False
Lucas Sloan,False
Aaron Schwartz,True
Bonnie Dawson,True
Daniel Tanner,True
Penny Clark,False
John Ward MD,False
Ian Benjamin,True
Deanna Thomas,False
Jennifer Craig,True
Lynn Lindsey,False
Christina Walter DDS,True
Nathan Smith,False
James Hartman,False
Emma David,True
Timothy Johnson,False
Candace Gould,False
Samuel Salas,False
Donald Simpson,True
Suzanne Grimes,False
Zachary Smith,False
Benjamin Gomez,True
Patricia Ford,False
James Gonzalez,True
Nicole Tate,True
Manuel Duncan,True
Denise Cruz,False
Donna Nelson,False
Chad Robinson,True
Michael Le,True
Sandra Crane,True
Michael Phillips,False
Daisy Perkins,True
Spencer Newton,False
Frank White,True
Joshua Decker,True
Ashley Mueller,False
Robert King,True
Danielle Rich,False
Gabriella Schneider,True
Stephanie Gonzalez,False
Scott Wood,False
Kenneth Cooper,True
David Wolfe DDS,False
Tammy Harrell,True
Randall Smith,False
Stephanie Bennett,False
Justin Torres,True
Robert Huang,False
Hannah Hernandez,False
Julia Humphrey,True
Michael Reed,False
Michael Taylor,True
Brittany Hanson,False
Kyle Hunter,False
Robert Blair DDS,False
Michael Mendoza,True
Bethany Washington,False
Latasha Perez,True
Victoria Miller,False
Charles Taylor,False
Randy Santiago,True
David Russo MD,True
Michelle Young,False
Rachel Brown,False
Michael Lynch MD,True
Justin Barnett,True
Kristina Wells,False
Jenna Davis,False
Eddie Patterson,False
Patricia Salas,True
Brandon Morales II,False
Thomas Fields,True
Hannah Berry,False
Lawrence Johnson,True
Angela Paul,True
Bruce Sanford,True
Johnny Navarro,False
Monica Stewart,False
Manuel Lopez,False
John Kelly,False
Elizabeth Robertson,True
Sheryl Allen,True
Larry Allen,True
Kevin Moss,True
Amanda Powers,True
Heidi Burton,True
Shelley Alvarado,True
Daniel Gallagher,True
Brittany Robinson,False
Karen Reynolds,True
Darrell Henderson,False
Cristina Hernandez,False
Jennifer Dominguez,True
Mrs. Melissa Lawrence,False
Paul Ponce,False
Jacob Mejia,False
Emily Harrison,True
Joseph Santos,False
Jonathan Summers,False
James Garza,True
Brittany Sanders,False
John Buchanan,True
Tiffany Cox,False
Adrian Alvarez,False
Jerry Murphy,True
Yolanda Johnson,True
Russell Dixon,True
Tina Hogan,True
Harry Medina,False
Wendy Hickman,False
Jessica Haas,False
Robert Hoover,True
Jesse Smith,True
Mary Lopez,False
David Rogers,False
Debra Simmons,True
Cynthia Brown,False
Samantha Taylor,False
Chad Oliver,True
Brian Burns,False
Jeremy Townsend,True
Mercedes Stout,False
Robin Hines,True
David Moore,False
Edward Murphy,True
Christine Arellano,False
Gary Ward,False
Jennifer Harris,False
Jonathan Edwards,True
Michelle Morris,False
Michael Parker Jr.,True
Mr. Thomas Martin,False
Brandon Cook,False
Connie Duncan,False
Ricky Collins,False
Mr. Roger Mckay,True
Johnny Carroll PhD,True
Allen Jones,False
Stephanie Wright,True
Tracy Gillespie,False
Danielle Wallace,True
Kevin Smith,True
Gary Baker,True
Monica Walker,False
Barbara Barrett,False
Joshua Shaw,False
Joel Johnson,True
Courtney Ortega,False
Gregory Mueller,False
Alexandra Evans,False
Jorge Harris,False
Steven Yang,False
Jeremy Valencia,True
Eric Charles,True
Jason Henderson,True
Jeremy Allen,True
Spencer Adams,False
April Ross,True
Evelyn Boyer,True
Margaret Blake,True
Richard Bolton,True
Joanne Williams,True
Trevor Adkins,False
Richard Griffin,False
Christopher Ray,False
Monica Sanchez,False
Matthew Williams,False
Jennifer Curry,True
David Clayton,True
Walter Thompson,False
Brett Miller,False
Joseph Leonard,True
Robert Hicks,False
Robert Kelley,True
Justin Foster,False
Joanna Simmons,False
Patricia Richardson,True
Michelle Thompson,False
Ryan Curry,True
Jordan Williams,True
Gerald Larson,False
James Willis,True
Bryan Juarez,False
Sarah Murphy,False
Alicia Jackson,True
Brooke Mercer,True
Linda Davis,False
Mark Moore,False
Brooke Griffin,False
Denise Hebert,False
Eric Gray,True
Tanya West,True
Sarah Vasquez,False
Michael Alvarado,True
Lisa Watson,True
Erik White,False
William Maxwell,False
Tony Green,False
Christopher Miller,False
Richard King,True
Matthew Watson,True
Tiffany Dickson,True
Samantha Smith,False
Ashley Ashley,False
Erik Kerr,False
Jenny Johnson,False
Nichole Church,True
Richard Schwartz,False
Brandon Cruz,False
Tyler Russell,True
Jason Knight,True
Suzanne Ortiz,False
James Miles,True
William Mann,False
William Bailey,False
Thomas Graham,False
John Moore,False
Stacy Morgan,True
Adam Russo MD,True
Christopher Davidson,False
Nathaniel Vargas,True
David Walker,False
Angel Taylor MD,False
Adam Martin,False
Pedro Duncan,False
Joshua Taylor,False
Steve Lamb,False
Thomas Thompson,False
Donald Allen,True
Mark Ford,False
Maria Lawrence,False
Jocelyn Russell,True
Danny Stewart,False
Sara Potts,False
Brent Ramirez,True
Juan Mcconnell,False
David Baker,False
Mitchell Leonard,False
John Moore,True
Micheal Vincent,False
Maureen Miller,True
Julie Jones,True
Andrew Curry,True
Abigail Flores,True
Troy Mckay,False
David Garcia,True
Renee Chandler,False
Diana Winters,False
Bethany Mercado,False
Jennifer Gordon,False
Samantha Benjamin,False
David Poole,False
Gregory Lopez,False
Alexis Ortega,False
Stephen Baker,True
Sharon Johnson,True
Amy Clark,False
Rhonda Mathews,True
Robert Martinez,True
Sarah Bridges,True
Virginia Ortiz,True
Julie Davis,False
Kathleen Campbell,True
Robert Downs,True
Catherine Smith,False
Rachel Brady,False
Nicole Hill,False
Jonathan Pugh,True
Deanna Willis,False
Shannon Ortiz,False
Teresa Burton,False
Brian Miller,False
Francisco Baker,True
Jessica Mendoza,False
Hunter Reilly,False
Emily Scott,True
Christopher Beck,True
John Long,True
Robert Patterson,False
Michael Smith,True
Amanda Armstrong,False
Taylor Lucas,False
Wendy Monroe,True
David Hall,False
Kristi Garcia,True
James Davis,True
Ethan Roberts,False
Matthew Russo,False
Dean Brown,False
Andrew Hart,True
Shelley Gaines,True
Mr. David Vang,True
Adam Brown,True
Helen Gutierrez,False
Christopher Odonnell,False
Connor Martinez,True
Jeffrey Smith,True
Manuel Salazar,False
Allison Kerr,False
Kevin Jones,False
Kathleen Page,True
John Wang,True
Lisa Christensen,True
Mark White,True
Natalie Fisher,False
Ashley Foster,True
Paul Johnson,True
Andrea Jones,False
Daniel Williams,True
Brandon Johnson,True
Marissa Robinson,False
Brittney Grant,False
Shelly Taylor,True
Jason Hicks,True
David Robinson,False
David Harrison,True
Deborah Bird,True
Mark Krause,False
Sharon Oconnor,True
Tammy Beard,True
Joseph Allen,True
Frank Kelly,False
Carl Graham,True
Amy Cruz,True
Stephanie Sanchez,True
Scott Jefferson,False
Vanessa Torres,True
